gene,FPKM.refGTF_NoRad_CD24Pos_1,FPKM.refGTF_NoRad_CD24Pos_2,FPKM.refGTF_Rad_CD24Neg_3,FPKM.refGTF_Rad_CD24Neg_1,FPKM.refGTF_Rad_CD24Neg_2,FPKM.refGTF_Rad_CD24Pos_1,FPKM.refGTF_Rad_CD24Pos_2,FPKM.refGTF_Rad_CD24Pos_3
Sh3bgr,1.300844,0.332063,0.359866,0.288995,0.357734,0.950658,0.648442,0.760113
Sh3bgrl,25.318823,23.862801,46.031746,72.272369,77.993103,34.023239,30.025902,28.579014
Sh3bgrl2,14.884543,19.425486,23.901787,40.906647,22.980673,23.402946,19.133457,24.792721
Sh3bgrl3,15.433375,36.82473,101.027519,100.289246,87.694221,32.401878,38.283936,42.37867
Sh3bp1,0.186642,0.382582,1.900086,1.875853,1.648225,0.160468,0.452558,0.29231
Sh3bp2,0.937634391,1.377089429,2.577126372,2.69588444,2.414486621,1.652757284,1.902773171,1.667464219
Sh3bp4,1.914149,3.663017,3.057458,3.775169,2.703554,3.737787,4.594234,3.920922
Sh3bp5,0.448584,0.578708,1.496693,0.180444,0.235515,0.363208,0.314255,0.547184
Sh3bp5l,3.386586128,4.985310773,11.77553054,13.6608494,13.72983265,5.22998763,6.931209389,6.108686415
Sh3d19,8.033053,10.263618,32.955303,28.297226,22.884104,11.773424,11.326952,12.416709
Sh3d21,0.451470591,1.051094762,7.813375027,7.019681363,5.88465237,0.885101123,0.991832458,0.753596651
Sh3gl1,5.419797831,10.70136749,29.57328857,23.96770211,23.20382906,9.821379,11.61416904,11.68000196
Sh3gl2,1.706978,2.706693,12.655129,11.768137,11.941589,3.293965,4.000082,2.849941
Sh3gl3,0,0,0,0,0,0,0,0
Sh3glb1,6.535035243,9.833754635,23.58964206,20.55789911,20.10159934,9.356652669,9.240199703,9.950953328
Sh3glb2,3.994524981,8.368294532,22.35564552,17.79426348,17.11224851,5.989158879,7.315410572,7.593859184
Sh3kbp1,0.222506072,0.180299431,1.710766534,0.231542085,0.55477317,0.163120094,0.533516716,0.625057802
Sh3pxd2a,1.766077,1.98128351,0.81207,1.174857907,0.564523,1.93146,1.84539987,1.793722
Sh3pxd2b,0.204037,0.694375,0.276095,0.469927,0.319103,0.767321,0.892976,1.239847
Sh3rf1,5.074237,5.839208,5.91392,8.078484,7.155743,7.009686,7.879655,6.190633
Sh3rf2,0.577503,0.702908,2.217730776,4.016542,2.403658666,1.068931656,1.063359164,0.719266
Sh3rf3,0,0.004077,0,0,0,0,0,0
Sh3tc1,0.026844,0.18403,3.278311,3.996821,3.163245,0.380069,0.15526,0.143348
Sh3tc2,0.004876,0.005191,0.031597,0,0,0,0,0
Sh3yl1,5.761003045,7.35495947,14.73013059,14.10507763,13.52507363,8.077560391,8.032690148,7.475137345
Shank1,0.021197,0.009288,0,0.006251,0,0.015096,0,0.011354
Shank2,0.67549968,0.807732321,0.442960576,1.475273525,1.138469077,0.807811028,1.162982302,0.529366621
Shank3,0,0,0.006714,0.011958,0,0,0,0
Sharpin,5.506753,10.166182,23.798164,22.119959,22.554758,8.568703,10.475153,9.676829
Shb,2.598739,4.741657,11.247718,7.134369,5.621284,3.973689,4.087514,4.753148
Shbg,0,0,0,0,0,0,0,0
Shc1,8.730443384,13.67958236,21.07390429,24.93181677,22.41347281,13.08826182,14.18421768,13.10626823
Shc2,0.490696,0.350457,1.12415,0.209022,0.370425,0.664221,0.871681,0.855056
Shc3,0,0,0,0,0,0,0,0
Shc4,0.059643,0.034211,0.111476,0.022321,0.029882,0.086732,0.075671,0.120072
Shcbp1,2.157843,4.158527,3.21206,6.540101,5.409886,4.095673,4.965631,7.008858
Shcbp1l,0,0.011525,0,0,0,0,0.034012,0
Shd,0,0.029982,0,0,0.074348,0,0,0
She,0,0,0,0,0,0,0,0
Shf,3.616762,11.950501,3.050531,2.754304,2.86656,5.568935,7.245602,9.065477
Shfm1,37.769009,68.033516,138.2603,167.101196,187.13559,77.661736,84.048477,98.921242
Shh,0.01649,0.013197,0.053729,0.055897,0.150615,0,0,0
Shisa2,3.628684,4.234089,9.594028,4.391117,5.470315,7.472239,7.931868,5.775801
Shisa3,0,0,0,0,0,0,0,0
Shisa4,0,0.034674,0.309064,0,0,0,0.069171,0.155388
Shisa5,8.251629222,27.92827795,53.34357174,34.28501797,40.87402708,13.80497252,20.57411236,19.328789
Shisa6,0.002976,0,0.068495,0.019132,0.034643,0.006795,0.047219,0.019745
Shisa7,0.197104,0.458484266,0.035664,0.127054,0.033467,0.332841,0.406840578,0.28542
Shisa9,0.034198,0.038668,0.379476,0.061519,0.185346,0.028802,0.179341,0.222548
Shkbp1,2.71046,4.521415,11.334213,10.959721,11.180737,4.572597,5.243082,4.842926
Shmt1,8.37991,23.67717,12.38313,26.937685,22.894028,22.562992,27.926157,28.783918
Shmt2,8.546793929,16.49008043,11.32949288,13.87770259,10.57172843,13.88405403,19.29632727,24.55500549
Shoc2,7.000666311,10.69548037,19.42165465,19.71964483,18.35950696,10.57414011,10.23988296,10.95046317
Shox2,0,0,0,0,0,0,0,0
Shpk,2.237707,3.630866,13.082199,13.606604,14.331231,2.497949,2.917169,2.199197
Shprh,1.073227249,1.681033461,1.209437713,2.291880803,1.685296953,1.743084696,1.796757029,1.4534392
Shq1,1.655815,3.445294,2.146482,4.42486,3.919072,2.920616,3.667996,3.84725
Shroom1,0.544208454,0.779089986,0.947017054,0.51989,0.419386,0.404275481,0.673714,0.580601068
Shroom2,1.403594019,1.967420836,3.438531666,4.219574819,3.20335509,2.367332066,2.385219458,2.138495497
Shroom3,8.237881578,9.328420074,23.45795199,28.51781362,22.20362722,13.05339165,14.89887138,10.65382576
Shroom4,0.065088,0.131945,0.005388,0.032384,0.032442,0.060096,0.077063,0.100776
Siae,4.182405,5.023372,12.737178,16.282457,16.011805,6.274539,6.129731,4.633167
Siah1a,3.892132,4.663166,7.607953,8.707061,8.023133,5.324924,5.039891,4.644035
Siah1b,0.955537,1.739385,1.84346,2.60385,2.491929,1.842824,2.566805,3.145788
Siah2,3.034356,4.891947,4.146146,5.280613,4.476413,3.712279,4.667386,3.547205
Siah3,0,0,0,0,0,0,0,0
Sidt1,6.520632323,8.897518728,3.090028477,4.42855824,2.960973499,9.728938272,9.946556787,8.811221627
Sidt2,10.75317524,14.96775131,64.13142626,48.13595212,42.32309126,15.47431867,17.21505672,16.20748236
Sigirr,3.817059,5.764978,15.683438,13.556874,12.672843,5.202302,6.498944,6.178037
Siglec1,0,0.007283,0,0,0,0,0,0
Siglec15,0,0.018084,0,0,0,0.05511,0,0.04971
Siglec5,1.486534,2.461260601,0.028765302,0.085664156,0,0.464168371,0.737159,0.461656
Siglece,0,0,0.033494,0.042068,0,0,0,0
Siglecg,0,0,0,0,0,0,0,0
Siglech,0.111248,0.249824,0,0,0,0,0,0
Sigmar1,11.42210652,24.64648821,15.67939248,20.71279696,18.85150145,17.33875388,21.7074825,22.74155399
Sik1,1.152785,2.223166,1.345186,1.345329,0.917876,1.280606,1.559855,1.689111
Sik2,1.570104,2.279663,2.122997,3.385389,2.397007,2.453316,2.77075,2.333433
Sik3,2.953984,3.388752,5.022367,4.516231,3.485755,3.546232,4.251855,4.080073
Sike1,4.577321,4.55045,6.347096,6.454635,5.484341,6.366571,5.757626,6.160692
Sil1,16.392429,20.036797,11.415428,14.044127,14.012531,18.496883,22.368658,22.375223
Sim1,0,0,0,0,0,0.00347,0,0
Sim2,0,0.006337,0,0,0,0,0,0
Simc1,0.986635,1.324402,0.698466,1.084229,0.645169,1.474043,1.299685,1.423075
Sin3a,4.782773679,7.856958497,6.70093844,11.68746348,8.769380604,8.114579959,8.419835567,8.200998305
Sin3b,4.700484459,7.544398118,12.41544835,12.80536716,13.08966531,6.428216056,7.860050095,7.602935073
Sipa1,0.372217,0.453063555,0.376669,0.460902449,0.375657,0.533405,0.668149,0.467472433
Sipa1l1,2.8969713,5.931502466,8.754917174,13.88995358,10.00658935,7.534957254,8.888358498,7.283150992
Sipa1l2,1.319408,1.835338,2.745376,4.335834,3.308928,1.885107,1.968758,1.808525
Sipa1l3,2.788071,5.073945,14.092871,16.497478,11.878279,4.683427,5.781764,4.489792
Sirpa,3.394275781,3.343864886,0.042171915,0.295099312,0.08069105,2.213379876,2.865051102,2.745779247
Sirpb1a,0,0,0,0,0,0,0,0
Sirpb1b,0,0,0,0,0,0,0,0
Sirt1,2.341960719,2.881435103,3.498667539,5.33468275,5.41448947,3.387091213,3.105403508,3.274759189
Sirt2,7.27431971,10.8515451,26.3355966,19.52668979,17.53212182,9.869929739,11.2000366,8.916180196
Sirt3,2.039943215,3.2040101,10.49849945,12.14881061,12.13110168,3.35780675,4.021755448,3.385741774
Sirt4,1.024389224,1.552549129,2.568125619,2.892553029,1.9014127,1.598869189,2.085921374,1.906046651
Sirt5,1.342949,1.825273,4.191995,3.978927,4.228728,1.976717,2.48427,2.275139
Sirt6,0.893349124,1.811924273,4.115364816,4.318402655,3.504762576,1.491034142,2.723918271,2.415260409
Sirt7,5.803636,9.561928,30.779224,26.189253,24.87285,8.350364,10.336814,9.227647
Sis,14.705492,60.648743,275.289276,358.969513,339.739777,23.473274,16.186699,16.173487
Sit1,0,0,0,0,0,0,0,0
Siva1,2.117602615,6.186994086,3.973922,6.325060041,5.255771196,5.130100422,7.968984311,9.156343
Six1,0,0.016436,0,0,0,0.008957,0,0
Six2,0,0,0,0,0,0,0,0
Six3,0,0,0,0,0,0,0,0
Six3os1,0,0,0,0,0,0,0,0
Six4,0.618014,0.596545,0.008499,0.07245,0,0.94723,1.085699,0.781187
Six5,0.771197,1.163549,0.150954,0.384292,0.196009,1.055393,1.328048,0.912256
Six6,0,0,0,0,0,0,0,0
Ska1,0.392665929,0.604889003,0.50201932,0.999419133,1.115667136,0.684016,0.889890058,1.189654406
Ska2,1.9914,2.118263,1.632456,3.471742,3.423077,2.752952,2.708798,3.761034
Ska3,1.127581,1.912012,1.510514,3.236092,2.60572,2.124908,2.457881,3.325347
Skap1,1.628771721,0.950659675,0,0.027373,0,0.694559672,0.556616397,0.609166163
Skap2,7.513769,12.622304,30.480917,26.276749,32.850819,13.101076,16.400351,15.67268
Ski,2.599704,3.391383,7.479195,11.329744,8.241794,3.555465,3.846129,3.164855
Skida1,0.010147,0.008103,0.035631,0.021911,0.018281,0.01747,0.01077,0.016848
Skil,3.283132464,5.022217921,11.35355824,12.08877485,10.83655627,4.337989649,3.924971498,3.649217556
Skint1,0,0,0,0,0,0,0,0
Skint10,0,0,0,0,0,0,0,0
Skint11,0,0,0,0,0,0,0,0
Skint2,0,0,0,0,0,0,0,0
Skint3,0,0.00609219,0.021706316,0,0.014981785,0,0,0
Skint4,0,0,0,0,0,0,0,0
Skint5,0,0,0,0,0,0,0,0
Skint6,0,0,0,0,0,0,0,0
Skint7,0,0,0,0,0,0,0,0
Skint8,0,0,0.037457,0,0,0,0,0
Skint9,0,0,0,0,0,0,0,0
Skiv2l,4.280292,9.30265,23.201605,18.415897,16.509777,8.043314,10.325536,10.150462
Skiv2l2,4.516522,9.375089,11.769825,16.366819,14.551353,10.176262,10.72599,12.489151
Skor1,0,0,0,0,0,0,0,0
Skor2,0,0,0,0,0,0,0,0
Skp1a,44.535091,67.016319,150.760483,146.047531,168.65155,68.669083,71.676781,82.944237
Skp2,1.107109332,2.045146429,1.663242067,3.003925717,2.574804899,2.288938918,2.625854345,3.743724846
Sla,0.031611,0.048718,0.00761,0.030393,0.018244,0,0,0
Sla2,8.233659,13.401388,30.460714,27.025312,29.916971,12.134894,14.149341,17.293486
Slain1,2.000628,1.729899,0.526778,1.396808,1.020461,2.437044,2.275601,2.133022
Slain1os,0,0.068323,0,0.072554,0,0.071465,0.062273,0.011493
Slain2,6.03119741,8.2520047,16.17670865,18.33119056,16.45415722,8.43282053,8.579053902,7.901883738
Slamf1,0,0,0,0,0,0,0,0
Slamf6,0,0,0,0,0.011667,0,0,0
Slamf7,0.006076,0,0,0.011979,0,0.012791,0,0
Slamf8,0,0.011553,0,0,0.028316,0,0,0
Slamf9,0.308943,0.509036,0.698593,0.512801,0.362604,0.265545,0.226269,0.719023
Slbp,10.759917,17.29279221,15.26382526,24.50837119,22.69107061,17.65199689,18.83279423,20.51295473
Slc10a1,0,0,0.058844047,0.03190327,0.02702849,0.024580327,0,0
Slc10a2,0.161214,0.841341,4.794313,1.83048,1.377926,0.187266,0.043462,0.22893
Slc10a3,3.767214631,6.339015181,10.13119581,9.027843947,7.9652823,5.805477805,6.133862396,5.814141166
Slc10a3-ubl4,0.036691067,0.086878039,0.414171642,0.14287616,0.089011183,0.296410133,0.060760413,0.061763955
Slc10a4,0,0,0,0,0,0,0,0
Slc10a5,5.507851,3.850802,8.587807,16.784941,15.059045,6.316835,5.698827,3.665682
Slc10a6,0,0,0,0,0,0,0,0
Slc10a7,3.718885071,6.225113008,3.923795742,6.093198237,4.700981432,5.146133185,6.029851724,4.7414379
Slc11a1,0,0,0.230398,0,0,0,0,0
Slc11a2,2.777885831,9.082737011,35.80364353,17.19587678,23.21098295,4.297306153,5.231502064,5.569709963
Slc12a1,0.021031246,0,0.012631876,0,0,0.010661605,0,0
Slc12a2,44.159565,72.135551,9.330181,42.726654,25.21084,98.537537,85.612724,68.807106
Slc12a3,0.106382,0.153166,0,0.050783,0,0.173397,0.067444,0.040008
Slc12a4,0,0.016832,0.0282,0.006257,0,0.013188,0.027612,0.093653
Slc12a5,0,0,0.090608,0.032004,0.02346,0.012096,0.032772,0
Slc12a6,2.378948792,2.789591023,5.750661121,7.980630706,6.879990396,3.678379787,3.690193657,2.753221094
Slc12a7,4.800568,8.406303,40.648891,42.100445,35.970432,9.577341,11.690599,9.531873
Slc12a8,32.4857881,44.74478664,24.93727159,39.28836686,27.88773426,33.71491856,43.47176319,45.58641208
Slc12a9,1.627564,2.795649,7.076727,6.260211,6.864996,2.449172,3.498967,2.914076
Slc13a1,1.299988,3.796307,97.897263,58.726025,91.740295,4.47315,4.302175,3.819955
Slc13a2,0.570465,5.77552,32.223679,19.399405,23.585903,0.768571,0.735614,0.985912
Slc13a2os,0,0.073143,0.34084,0.20633,0.194643,0.010554,0,0
Slc13a3,0.010276,0,0.229189,0.007389,0.040195,0,0,0.038405
Slc13a4,0,0,0.150148,0.049274,0.06711,0,0.068627,0
Slc13a5,0,0,0,0,0,0,0,0
Slc14a1,1.922500751,2.639764771,0.191008476,1.123938299,0.280098879,5.45200065,2.073544268,4.62748139
Slc14a2,0,0,0,0,0,0,0.004595261,0
Slc15a1,1.859061,9.860567,92.899605,54.719227,58.256622,2.5519,3.19725,4.935581
Slc15a2,0.731968886,0.606391711,0.223155696,0.181536017,0.895271717,0.183756396,0.86423234,0.166408971
Slc15a3,0,0.050054,0,0,0,0,0,0
Slc15a4,3.546077,3.844154,3.907292,5.278205,4.653318,4.505242,4.272974,4.18654
Slc15a5,0,0,0.014316,0.019423,0,0,0,0
Slc16a1,5.214536,12.028366,30.077398,39.666687,35.30653,13.297365,15.143879,15.451606
Slc16a10,1.608033427,4.132501799,19.36894297,23.32034571,24.95113227,3.124639228,2.912728144,1.907920317
Slc16a11,0.640393,1.286652,1.173308,0.551072,0.607169,0.996444,1.498189,1.288284
Slc16a12,3.533189,2.855244,0.501988,1.468328,1.442637,3.451295,3.750583,5.797767
Slc16a13,1.816116,3.449886,5.094898,5.265327,4.956987,2.837532,3.460309,3.214004
Slc16a14,0,0,0,0,0,0,0,0
Slc16a2,0.174805,0.236632,0.1204,0.022921,0.041413,0.10323,0.215231,0.18673
Slc16a3,0.313617852,1.889860438,30.48795996,11.13283729,11.51832608,0.940107688,0.78664678,1.832658075
Slc16a4,0.076048,0.066295,0.159602,0.031194,0.062785,0.109931,0.090756,0.075015
Slc16a5,1.097241,3.91333,42.735432,42.628437,35.756508,2.764686,2.602941,3.063776
Slc16a6,2.996211897,9.378102031,26.9140853,21.05936405,21.01695779,3.641110397,7.608609081,7.518422102
Slc16a7,5.77845,5.052766,0.059041,0.482716,0.107143,6.068064,5.081684,3.976367
Slc16a8,0.017993,0.121507,0.024555,0.097376,0.022705,0.16019,0.086828,0.058076
Slc16a9,0.10533,0.760965,6.137332,1.87772,3.78653,0.106964,0.170271,0.193883
Slc17a1,0.289325,0.308612,0.521788,1.202108,0.815939,0.412503,0.27572,0.212209
Slc17a2,0.011189,0,0,0,0,0.008524,0,0
Slc17a3,0,0.016499,0,0,0.013465,0.017826,0,0.031784
Slc17a4,6.478217,5.896397,21.564547,37.15799,25.110147,8.809069,7.554022,4.852854
Slc17a5,8.671529,6.940348,10.10323,10.21629,6.979646,7.558431,3.422909,6.609479
Slc17a6,0,0,0,0,0,0,0,0
Slc17a7,0,0,0,0,0,0.017132,0.007939,0.00839
Slc17a8,0.05296,0.009057,0.08638,0.038718,0.022535,0.044681,0.008227,0.01941
Slc17a9,4.554264,8.347857,1.787764,2.259742,1.171568,5.077516,6.870093,4.917882
Slc18a1,13.211874,16.800562,39.652241,6.860396,13.599259,9.940796,16.299387,20.398468
Slc18a2,0.180558,0.342098,11.220784,1.190554,2.854314,0.581404,2.115138,2.094163
Slc18a3,0.009231,0.009763,0,0,0,0,0,0
Slc18b1,5.665853,7.053383,27.306536,32.874947,28.460144,8.556527,10.26674,9.844722
Slc19a1,21.44359178,24.21886699,14.04928738,15.3105179,16.70664346,21.95906823,28.28703511,16.47803376
Slc19a2,2.148345,4.0200075,5.487078022,5.941480672,9.12856991,3.979389496,5.100414663,5.850024028
Slc19a3,0.196205,0.374034,10.586147,4.048806,4.669219,0.209383,0.228642,0.517465
Slc1a1,3.145322,5.063341,13.314892,27.517054,18.687981,5.349488,6.355573,5.361723
Slc1a2,0.136418192,0.070122101,0.012331054,0.053380202,0.017467723,0.250286127,0.077821063,0.136384006
Slc1a3,1.300556,1.617846,0.413486,2.086949,1.898834,1.958361,2.246469,1.567704
Slc1a4,25.112572,27.139244,1.310738,3.69137,1.53328,33.113304,36.513317,34.410152
Slc1a5,26.732357,48.930302,9.455971,15.107365,9.466206,35.27766,47.498985,40.483665
Slc1a6,0,0,0,0,0,0,0,0.023693
Slc1a7,0,0,0.05919,0.028104,0.031928,0.021673,0,0
Slc20a1,1.395318054,4.750069873,10.90460265,5.634694808,4.540487753,2.970754741,3.541108297,4.393794639
Slc20a2,2.301276,5.448937,7.649334,6.094245,5.822453,3.895257,5.228423,4.689666
Slc22a1,3.095612,6.05059,25.30624,34.135258,38.88055,6.004246,7.20569,6.739908
Slc22a12,0,0,0.020581,0,0,0,0,0
Slc22a13,0.016496,0.063137,0.404665,0.248044,0.20253,0.038244,0.011647,0.019563
Slc22a13b-ps,0.068513,0.148245,1.333249,1.35613,0.89248,0.087291,0.126123,0.033905
Slc22a14,0,0,0,0,0,0,0,0
Slc22a15,1.708574,1.934193,0.954016,1.344876,0.941098,1.600868,1.538139,1.352936
Slc22a16,0,0,0,0,0,0,0,0
Slc22a17,0.121755,0.124882,1.184972,0.064398,0.304901,0.097851,0.275526,0.527951
Slc22a18,4.376389124,8.538975543,67.80488708,54.848541,62.28895151,8.64279023,9.848481455,9.824963334
Slc22a19,0,0,0,0,0,0,0,0
Slc22a2,0.010354,0,0,0,0,0,0,0
Slc22a20,0,0,0,0,0,0,0,0
Slc22a21,0.62196,1.212067,4.185043,4.570828,3.679679,1.007676,1.476199,1.166594
Slc22a22,0,0,0,0,0,0,0,0
Slc22a23,5.040411,5.306849,11.044037,10.669583,8.329722,5.141214,5.367078,4.939957
Slc22a26,0,0,0,0,0,0,0,0
Slc22a27,0,0,0,0,0,0,0,0
Slc22a28,0,0,0,0,0,0,0,0
Slc22a29,0,0,0,0,0,0,0,0
Slc22a3,0.097746,0.354325,0.653757,0.183813,0.209347,0.250804,0.33553,0.472028
Slc22a30,0,0,0,0,0,0,0,0
Slc22a4,0.335423,1.169457,7.660908,8.689343,8.667013,0.600171,0.339227,0.28326
Slc22a5,4.821508,7.225762,49.117512,29.590475,28.339079,7.770887,7.262268,7.061932
Slc22a6,0,0,0,0,0,0,0,0
Slc22a7,0,0,0,0,0,0,0,0
Slc22a8,0,0,0,0,0,0,0,0
Slc23a1,0.124584,1.353264,3.100897,1.611519,1.780496,0.129134,0.117136,0.200627
Slc23a2,2.358897,4.892177,16.391111,18.272112,18.450184,3.79584,3.508122,2.924633
Slc23a3,0.622007,1.348283,0.537602,0.940847,0.754241,1.413525,1.388627,1.205754
Slc24a1,0,0.004491,0.013729,0,0,0,0,0
Slc24a2,0,0,0.002227878,0,0,0,0.004388929,0
Slc24a3,0.009596,0.027323,0.392152,0,0.033372,0,0.030966,0
Slc24a4,0,0,0,0,0,0,0,0
Slc24a5,0.015249,0.067531,0.042246,0.256249,0.140004,0.071029,0.12051,0.100497
Slc25a1,16.727667,31.609453,114.442841,74.120445,84.610664,26.252916,35.986557,39.094841
Slc25a10,4.793481,10.24416,48.733147,42.087231,44.462048,8.357536,10.781153,10.671906
Slc25a11,14.074225,23.161751,104.379753,83.591003,91.013245,21.340471,24.126326,25.388512
Slc25a12,4.003505,4.772338,8.776339,8.885816,7.959032,4.859402,5.349819,4.989534
Slc25a13,3.637374993,5.332961872,9.930922465,10.88482508,10.91730899,5.04418305,4.983616369,4.594556126
Slc25a14,0.829783919,1.179523164,2.866373742,2.372363909,2.465198323,1.386309458,1.151636274,1.536763175
Slc25a15,12.774816,24.522449,90.828987,96.517517,115.107185,22.215946,23.854242,21.378071
Slc25a16,6.905251,8.335883,8.723345,10.087974,9.846693,7.117191,7.153504,6.539075
Slc25a17,10.486338,15.802286,27.332062,25.062708,26.281841,14.466764,15.389618,17.856243
Slc25a18,0,0,0.017567,0.03225,0,0,0,0.025844
Slc25a19,1.642921091,1.945498967,2.90316384,4.037543398,3.519786709,2.395053499,2.67277701,2.736764792
Slc25a2,0,0.069695,0.124652,0.071024,0.084702,0.037669,0.01734,0
Slc25a20,4.655683,10.921792,87.051872,61.168545,77.571281,9.710048,7.830217,8.433706
Slc25a21,0.147604694,0.046752601,0,0,0,0.031988076,0.072006891,0.076123901
Slc25a22,3.250948769,8.091211992,41.97554882,29.80878888,23.888255,4.450328999,6.481182072,5.821016518
Slc25a23,2.492855,3.17557,1.083824,1.255598,0.901523,2.395708,2.833983,2.399031
Slc25a24,5.480917,10.626896,63.958729,60.335102,57.429127,8.656399,7.782609,8.608127
Slc25a25,3.013861516,4.921088405,7.789086276,10.20411979,6.936693643,5.335884912,5.354443193,4.837002055
Slc25a26,1.307537,2.274055,3.364245,4.529468,4.639957,2.329554,2.920202,2.695649
Slc25a27,0.122474,0.153427,0.121433,0.141038,0.03702,0.182091,0.326244,0.132727
Slc25a28,5.042132,11.047831,21.206116,21.085567,18.145761,9.169831,10.612514,8.543795
Slc25a29,0.897126,1.229321,0.662355,0.910375,0.610968,0.994947,1.676688,0.773997
Slc25a3,79.6605,154.910172,677.899475,571.932678,608.295898,142.786362,167.214828,183.456467
Slc25a30,0.584585,1.113208,1.875102,2.42326,2.255002,1.300805,1.543985,1.502892
Slc25a31,0.010491,0,0,0,0.027016,0,0.021976,0
Slc25a32,3.568317,5.521329,4.099565,5.827712,5.934065,4.606465,5.083684,4.568517
Slc25a33,1.784553,3.717558,4.527253,2.714752,3.224981,2.559589,2.970955,3.638333
Slc25a34,0.529107,1.431064,10.917722,5.747877,6.304343,0.572655,0.507478,0.56947
Slc25a35,9.216785,12.122419,14.365156,9.507334,8.906965,10.143256,13.129205,14.545704
Slc25a36,8.052326,7.965125,17.227459,17.271227,20.24309,10.195126,8.837928,7.848139
Slc25a37,2.835403,4.829032,7.71476,13.465354,9.697129,4.791569,4.848239,4.112937
Slc25a38,4.044922,5.685113,11.997028,11.951132,13.131186,5.306756,5.778649,6.565181
Slc25a39,29.515932,52.386452,134.44809,124.382477,131.909927,45.837688,59.779255,59.52467
Slc25a4,2.203083,6.885326,34.489037,7.76395,10.602738,6.103109,7.590523,19.770914
Slc25a40,0.861763808,1.222095,2.716677366,2.257184,1.657906381,1.422749311,1.230208619,1.09181696
Slc25a41,0,0,0,0,0,0,0,0
Slc25a42,3.75216,3.601173,3.183312,4.27734,3.228471,3.316606,5.06749,3.574423
Slc25a43,0.097341,0.158519,0.533553289,0.358278395,0.382756,0.136114,0.212675,0.117497
Slc25a44,5.580643756,8.016763526,25.35165812,21.44496038,18.29599652,7.331765146,8.343656651,7.376861299
Slc25a45,2.802627,11.554715,111.215195,102.614326,118.693779,6.542043,5.014,3.970292
Slc25a46,4.559514,6.21631,14.943032,13.667439,12.522653,6.505085,5.901716,6.757309
Slc25a47,0.81909,1.238392,0.673745,0.571606,0.326993,1.350879,2.315522,1.631634
Slc25a48,0,0.046993,0.325993,0.041847,0.038561,0,0.03137,0.10621
Slc25a5,161.902832,407.728973,1817.218262,1531.179443,1856.296143,312.049347,371.163696,429.762604
Slc25a51,7.286183,9.870456,25.124203,21.573151,21.971123,9.937071,10.259687,10.39141
Slc25a53,0.101278501,0.152645961,0.292989808,0.159425391,0.269624808,0.196036901,0.348497749,0.140286351
Slc25a54,0,0,0,0,0,0,0,0
Slc26a1,0.055173,0.061917,0.158028,0.022173,0.053473,0.031515,0.043885,0.022766
Slc26a10,0.119377,0.17632,0.741226,0.756697,0.673798,0.255391,0.252752,0.150724
Slc26a11,0.496155,1.006428,1.762918,1.957852,1.614347,0.696508,1.032861,0.65267
Slc26a2,5.250224,9.470452,23.966112,15.319137,14.965249,6.470273,8.262841,6.927743
Slc26a3,3.193357,7.794657,64.315544,77.787331,78.702614,7.612468,5.432988,4.792988
Slc26a4,0,0.074988,1.228282,0.151101,0.311555,0.098785,0.209607,0.247647
Slc26a5,0.004827,0,0,0,0,0,0,0
Slc26a6,3.600337,13.393375,208.302292,156.219498,179.944733,9.494163,7.995335,7.973929
Slc26a7,0,0,0,0,0,0,0,0
Slc26a8,0,0,0,0,0,0,0,0
Slc26a9,0.127895,0.144274,0,0,0,0.106468,0.247109,0.135975
Slc27a1,4.924971,7.32967,1.582567,2.418686,1.223989,7.042405,8.062483,5.349886
Slc27a2,8.494435,13.144364,43.755497,49.610558,58.828922,17.756386,17.18045,11.679027
Slc27a3,0.294473,0.251826,0.257034,0.324839,0.204281,0.459493,0.644531,0.327709
Slc27a4,6.974024,20.587507,227.036087,176.008179,197.184097,12.659588,11.786772,13.269454
Slc27a5,0.038144,0,0.358838,0.332779,0.295342,0,0.029862,0.037173
Slc27a6,0,0.036228,0.146494,0.05845,0.12579,0.043944,0.031384,0.185419
Slc28a1,0.725982,2.060847,18.524912,11.073991,7.480399,0.432586,0.141442,0.5349
Slc28a2,1.334366,4.714619,213.922699,22.57588,9.984373,2.33982,1.588761,8.124237
Slc28a3,0.559207,0.806503,10.839868,13.306506,12.363773,1.740722,1.827067,1.372554
Slc29a1,10.50269079,16.37449282,8.107821989,7.827912176,7.339137168,13.30232661,18.40116531,18.10614224
Slc29a2,0.278079,1.039375,0.277462,0.720192,0.455021,0.819831,1.13408,0.878639
Slc29a3,2.17093,2.435246,2.12348,2.498402,1.750816,2.385965,2.673304,2.417167
Slc29a4,0.031748,0.05882,0.577738,0.350575,0.458991,0.177341,0.257478,0.265611
Slc2a1,3.109326,6.995029,12.883507,9.119329,9.463488,4.891469,6.313334,6.915741
Slc2a10,2.629406,4.986825,1.331159,2.467364,1.247544,3.36646,4.145307,4.092347
Slc2a12,0,0,0.050647,0.019038,0,0.013299,0.018778,0.052583
Slc2a13,1.071545,0.739275,0.11311,0.525874,0.21462,0.878081,0.842599,0.571186
Slc2a2,1.77691,10.996224,61.892353,44.950661,46.611576,2.138413,1.332732,1.615443
Slc2a3,0,0.005953,0,0.018051,0.021838,0.012807,0.011909,0
Slc2a4,0,0,0.038592,0.049752,0.050769,0,0.025088,0.017597
